,Date,Open,High,Low,Close,Volume,Market Cap
0,2019-04-28,0.00452087999675,0.00454492222151,0.00431692305937,0.00442134544371,8408135.53426065,0.0
1,2019-04-29,0.00441775409087,0.00449244293365,0.00347109862885,0.00347109862885,8267044.01578718,0.0
2,2019-04-30,0.00346221160795,0.00507753660829,0.00345778595502,0.00447793166134,25072706.3005438,0.0
3,2019-05-01,0.00444009719144,0.00467285267039,0.00407085046774,0.00437424722195,10567352.0380369,0.0
4,2019-05-02,0.00436573209192,0.00469999361201,0.00409572536297,0.00419835775881,6714907.87567948,0.0
5,2019-05-03,0.00419225899358,0.00439574472288,0.00395239823192,0.00425565988499,5702394.32331279,0.0
6,2019-05-04,0.00425578116918,0.0042646022243,0.00381877096855,0.00396817523433,3178994.67250483,0.0
7,2019-05-05,0.00396863310379,0.00406530599723,0.00357835909748,0.00374695100348,3467564.41597978,0.0
8,2019-05-06,0.00374566816128,0.00393203713744,0.00352264037719,0.00376888159739,4689161.74233024,0.0
9,2019-05-07,0.00376791025764,0.00385090695501,0.00334976288724,0.00336413776591,3805657.13668973,0.0
10,2019-05-08,0.00334313396729,0.00348197993168,0.0032599865111,0.00335154674952,2938834.67063567,7239723.28319782
11,2019-05-09,0.00335118669419,0.00338020819653,0.00301154729812,0.00314122626405,4588498.04008342,6785407.04374549
12,2019-05-10,0.0031431216683,0.00388994986021,0.0030988401955,0.00377030960701,8654898.50161519,8144298.82281785
13,2019-05-11,0.00377483994902,0.00494436212758,0.00373160799515,0.0046083276599,13370479.2187928,9954513.40810351
14,2019-05-12,0.0046189876621,0.00570380736893,0.00444252216445,0.00527310616029,17955639.2565994,11390510.7988999
15,2019-05-13,0.00527310616029,0.00917194126276,0.00512506996243,0.008667407773,74304041.0551974,18722589.4635498
16,2019-05-14,0.00854812959357,0.0111459797,0.00725719268904,0.00775282637723,98051040.2085092,16746989.324216
17,2019-05-15,0.00773121744735,0.010022451,0.00710248244097,0.00951201163721,49168289.7596256,20547030.152517
18,2019-05-16,0.00954891493657,0.0119702105,0.0083460907575,0.010908847,59175167.9431385,23564353.972533
19,2019-05-17,0.0108625462,0.0150774997,0.00932916250567,0.0143527237,168390964.169449,31003520.3413331
20,2019-05-18,0.0143527237,0.0147986398,0.0120917382,0.0122934448,56628222.8661438,26555242.9981224
21,2019-05-19,0.0123201489,0.0207489256,0.0123091422,0.0202305045,141440073.120252,43700197.3122721
22,2019-05-20,0.0202305045,0.0329109321,0.0192923744,0.0293425901,396597432.651832,63383341.7387153
23,2019-05-21,0.029349397,0.0450171528,0.0251491645,0.0294537228,698132267.782712,63623400.9525712
24,2019-05-22,0.0294537228,0.0316123948,0.0204166686,0.0221862639,266364855.113183,47924860.8563953
25,2019-05-23,0.0221862639,0.0338106988,0.0218743234,0.0272732424,419427515.772394,58913314.5949104
26,2019-05-24,0.0274288342,0.0285955462,0.0229593911,0.0253625017,150950421.758753,54785896.6259349
27,2019-05-25,0.0253625017,0.0283427907,0.0231340675,0.0250023211,148137222.224411,54007865.5329868
28,2019-05-26,0.0248878713,0.0273046192,0.0230409661,0.0243990171,95970365.4955033,52704660.1146202
29,2019-05-27,0.0243864846,0.024906116,0.0209352016,0.0221732909,81723336.8549009,47896837.6523088
30,2019-05-28,0.0222515465,0.0251021013,0.0210330575,0.0236421929,93128408.0858715,51069833.4961325
31,2019-05-29,0.0236421929,0.0248205853,0.0221031858,0.0221083779,56456075.0393356,47756618.2146872
32,2019-05-30,0.0221083779,0.0232762091,0.0186826447,0.0197932268,53390395.2249771,42755627.5889988
33,2019-05-31,0.0197932268,0.0229619665,0.0194653055,0.022288376,58953725.2058101,48145434.6228374
34,2019-06-01,0.0222004898,0.0228747071,0.0206887781,0.0210594724,56083345.2239095,45490862.5233179
35,2019-06-02,0.0210594724,0.022191736,0.019684659,0.0201137606,34962105.6917245,43448017.1836255
36,2019-06-03,0.0201137606,0.0209531887,0.018843971,0.0191132838,32081991.1165315,41286873.1542289
37,2019-06-04,0.0191676145,0.0218395285,0.0180272287,0.0212279117,74180050.7964797,45854710.720329
38,2019-06-05,0.0213067428,0.0234830835,0.0196896983,0.0228621275,97965656.4506716,49384803.1395225
39,2019-06-06,0.0228389344,0.0251073245,0.0217260879,0.0237265418,97713487.0310871,51252036.7550355
40,2019-06-07,0.0236765556,0.0249178929,0.0224880617,0.0245092515,44071889.7943095,52942779.054617
41,2019-06-08,0.0244133529,0.0265908732,0.0234431245,0.0259062832,64435870.1556608,55960526.8138893
42,2019-06-09,0.0258759875,0.0275839273,0.0246180628,0.0254987733,73046407.7174968,55080258.8281078
43,2019-06-10,0.0254667357,0.0274727594,0.0239799974,0.0269748742,60877106.9589562,58268805.274352
44,2019-06-11,0.0269873133,0.0271370787,0.0235336426,0.0237639163,51200991.0186049,51332769.9650554
45,2019-06-12,0.0238119091,0.0252719646,0.023003517,0.023216682,52476409.5644086,50150681.4361243
46,2019-06-13,0.0229431081,0.0246701896,0.022237283,0.0231071754,63319867.162024,49914134.6036009
47,2019-06-14,0.0231822582,0.0233151294,0.0193227866,0.0206457157,49012104.6529675,44597100.8309414
48,2019-06-15,0.0206862277,0.023037187,0.0206736064,0.0218987124,45335050.9761053,47303716.7185496
49,2019-06-16,0.0218987124,0.0228093959,0.0207207404,0.0227160168,44493232.4877826,49069187.4657327
50,2019-06-17,0.0226468597,0.0239024139,0.0213345319,0.0217508242,43265637.4847343,46984261.3413427
